,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,y,Cluster
0,5.907207825025305,6.576534542623596,-0.242592504013678,6.114162834649072,-2.8486032280216214,1.8492666598707463,6.197468207014644,4.9188932794569045,0.7695972547250332,-2.737659151358441,6.722949966460124,3
1,2.6987816794414314,-4.462857443016773,0.6853619549929153,7.962223848328204,8.781270042793173,-0.8587520749988347,-1.4770804272177616,0.7865286071699051,9.343847618414092,4.727586179202268,0.049573919380407,3
2,-0.7411859634643134,9.87779152755003,-1.02480865330614,-3.20369852997814,2.233066900636812,5.918828679220251,3.916316055201957,9.039919170948808,9.183203053718255,6.209340880015773,4.468976879612644,3
3,-1.9007499110556216,-0.3484573256096466,9.710673351831684,9.015978345957077,-1.2243937455031275,0.2907449771911556,0.9488076458090536,5.219646061449128,1.2735328339917729,1.7072129914665917,3.334556132356713,2
4,5.950166814129428,2.942013436703836,5.725041780281165,-3.1597156748819537,-3.2274539139092244,6.237759631312233,9.78368105134901,4.054161208951156,4.061268337211272,3.1244528670722342,8.035507243990171,1
5,6.484861742591994,4.890164955813017,4.643415928242924,6.6166155335359935,7.958091161713726,-4.25283231381981,-2.250765034148249,5.352052362214103,1.0521278192970636,8.251822128058517,7.181973838241088,2
6,-2.8906152736670823,5.098649406602728,2.42969410275264,3.591285877155551,-4.69415929749685,-1.2454304470536557,-1.8369474172545812,3.7143041381909514,-0.549819813994878,2.7506639735628973,-3.8101491305021753,3
7,-4.461959524016164,7.555260741081589,1.991774653015483,0.4797182371283952,7.825889748147933,9.007142776753522,4.423652567087402,-4.279337891048379,9.0853604914166,-1.7306110419284746,-4.801283194722657,3
8,9.344718818887454,4.944110119326519,1.767453772774675,4.873490981902005,8.121612428422052,8.409446893824732,1.2366447631516635,8.330786959192075,2.4749394573361343,1.0075524290454032,15.171359003096756,2
9,9.856609879235558,2.655890412136247,2.077266830082605,5.904674917825775,8.48620278181325,1.3313589060560265,3.380261428592041,8.758309909630569,5.710988580603921,-4.4107726852829074,8.01285538070714,2
10,0.039281925119031,9.166386601889924,0.0952114572176103,2.4516157106842438,4.937953951138038,4.0223874204612216,5.701143785715333,3.3889695696934297,4.68463477250268,3.9294910880395353,17.218924344892656,2
11,1.1579147886789416,-4.348714208284177,-0.5712896543507853,4.462184445221,4.692908495404975,9.831705026926668,-3.829578359776325,-1.7664822633607722,-0.3381590895580171,5.16528719963698,-5.919826731788863,0
12,-0.1608427210647729,3.213592446741325,-4.985762309476749,2.3437177013379147,-2.1710307987782533,-3.174876336635884,-3.711073972923784,1.0646850804687338,2.9740338401464763,0.8758785815419543,-11.7331549558466,0
13,-4.002704156484677,-2.8684239590501983,2.309722953955468,-4.846636116625692,1.507691661396815,-4.732439262338715,2.473670727640683,3.900160176848312,8.59451396902925,1.998723973644636,-13.359137834213447,0
14,0.9970852340591092,-3.165595133444349,1.1407473592976984,7.713438068713364,-3.495496099200591,1.6241828217962686,-1.3768261693992616,4.359548824331121,9.861578129533967,-0.5100192368361043,-3.3595786799433967,3
15,5.504177836123162,-1.134582665887693,3.8208473208045017,9.31212116023235,3.8576940773471815,3.822595796831985,-2.053288212713477,7.458532209666647,-3.086106123962229,-3.054835780209566,0.3378019873314599,3
16,5.356749523185314,5.594706298907237,4.208786584441587,-2.245789433139922,-1.9582035405327445,5.232807083335981,0.4449913104665528,2.0752305483649787,1.6843283216596785,1.4261363065604362,9.485221448307527,1
17,-2.665488745327422,-3.9471282698004746,-1.527192714886326,3.962870250637975,5.140472518018443,0.4739229376799239,-4.302573660543883,-3.0540384803131557,-4.460472218466836,7.253396561815405,-19.897955415105365,0
18,5.736532180196681,-3.299708142488256,6.250004607826806,5.014804504578706,9.784902763733172,9.434015893797946,2.340145617125123,0.6731471525948711,3.909185847297838,7.803209283509531,10.160950429518472,2
19,0.5246423756582601,8.224399122265822,3.6316297993755535,6.049275187767099,-3.184853283977336,2.4597244696064706,-3.4066054199602016,0.4894122932857465,-0.4583802980412574,2.2944730981652057,1.502597851694354,3
